Profile Name,Title Description,Device,Playback Start Utc Ts,Country,Playtraces
Lil Jessie,Ben 10 (Classic): Season 1_hook_primary_16x9,FireTV 4K Stick 2018,2023-06-14 00:38:24,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3710,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":10556,""mediaOffsetMs"":6322},{""eventType"":""stopped"",""sessionOffsetMs"":11917,""mediaOffsetMs"":6820}]"
Lil Jessie,"Top Boy: Summerhouse: Series 2: ""Episode 1""",Apple iPhone SE 3rd Gen iPhone,2023-06-09 00:23:26,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":107},{""eventType"":""playing"",""sessionOffsetMs"":2792,""mediaOffsetMs"":107},{""eventType"":""playing"",""sessionOffsetMs"":3686,""mediaOffsetMs"":1001},{""eventType"":""paused"",""sessionOffsetMs"":31978,""mediaOffsetMs"":28618},{""eventType"":""stopped"",""sessionOffsetMs"":826407,""mediaOffsetMs"":814503}]"
Lil Jessie,Top Boy: Summerhouse: Series 1_hook_primary_16x9,Apple iPhone SE 3rd Gen iPhone,2023-06-09 00:23:18,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":71},{""eventType"":""playing"",""sessionOffsetMs"":4471,""mediaOffsetMs"":71},{""eventType"":""stopped"",""sessionOffsetMs"":8955,""mediaOffsetMs"":4501}]"
Lil Jessie,Season 2 Plot Clip: Top Boy,Apple iPhone SE 3rd Gen iPhone,2023-06-09 00:22:48,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2907,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3907,""mediaOffsetMs"":1000},{""eventType"":""stopped"",""sessionOffsetMs"":28224,""mediaOffsetMs"":25000}]"
Lil Jessie,The Walking Dead: Season 1_hook_primary_16x9,Apple iPhone SE 3rd Gen iPhone,2023-06-09 00:21:58,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1255,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":4256,""mediaOffsetMs"":3001},{""eventType"":""stopped"",""sessionOffsetMs"":13337,""mediaOffsetMs"":12001}]"
Lil Jessie,The Walking Dead: Season 1_hook_primary_16x9,Apple iPhone SE 3rd Gen iPhone,2023-06-09 00:21:56,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2062,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2938,""mediaOffsetMs"":501}]"
Lil Jessie,The Walking Dead: Season 1_hook_primary_16x9,Apple iPhone SE 3rd Gen iPhone,2023-06-09 00:21:53,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":46},{""eventType"":""playing"",""sessionOffsetMs"":3089,""mediaOffsetMs"":46},{""eventType"":""stopped"",""sessionOffsetMs"":3392,""mediaOffsetMs"":46}]"
Lil Jessie,Season 2 Trailer: History 101,Apple iPhone SE 3rd Gen iPhone,2023-06-09 00:21:24,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":4876,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":6877,""mediaOffsetMs"":2001},{""eventType"":""playing"",""sessionOffsetMs"":15377,""mediaOffsetMs"":10501},{""eventType"":""stopped"",""sessionOffsetMs"":18963,""mediaOffsetMs"":14001}]"
Lil Jessie,"Justice League Unlimited: Season 1: ""The Balance""",FireTV 4K Stick 2018,2023-06-08 21:23:39,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":289872},{""eventType"":""playing"",""sessionOffsetMs"":2296,""mediaOffsetMs"":289872},{""eventType"":""paused"",""sessionOffsetMs"":928184,""mediaOffsetMs"":1212374},{""eventType"":""stopped"",""sessionOffsetMs"":931553,""mediaOffsetMs"":1212374}]"
Lil Jessie,Justice League Unlimited: Season 1_hook_02_16x9,FireTV 4K Stick 2018,2023-06-08 21:23:35,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3950,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":6109,""mediaOffsetMs"":1443},{""eventType"":""stopped"",""sessionOffsetMs"":7529,""mediaOffsetMs"":2022}]"
Lil Jessie,Justice League Unlimited: Season 1_hook_02_16x9,FireTV 4K Stick 2018,2023-06-08 21:23:33,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1450,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2595,""mediaOffsetMs"":96},{""eventType"":""stopped"",""sessionOffsetMs"":4096,""mediaOffsetMs"":440}]"
Lil Jessie,All American: Season 1 - CLM 9,FireTV 4K Stick 2018,2023-06-08 21:23:30,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2164,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2482,""mediaOffsetMs"":79},{""eventType"":""stopped"",""sessionOffsetMs"":3700,""mediaOffsetMs"":289}]"
Lil Jessie,Mean Girls_hook_primary_16x9,FireTV 4K Stick 2018,2023-06-08 21:23:28,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1792,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2093,""mediaOffsetMs"":116},{""eventType"":""stopped"",""sessionOffsetMs"":3236,""mediaOffsetMs"":186}]"
Lil Jessie,Season 4 Main Character Clip: Never Have I Ever,FireTV 4K Stick 2018,2023-06-08 21:22:43,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":12101229,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":12113139,""mediaOffsetMs"":12012},{""eventType"":""playing"",""sessionOffsetMs"":12117130,""mediaOffsetMs"":16016},{""eventType"":""playing"",""sessionOffsetMs"":12121151,""mediaOffsetMs"":20020},{""eventType"":""stopped"",""sessionOffsetMs"":12142502,""mediaOffsetMs"":40944}]"
Lil Jessie,"All American: Season 1: ""Homecoming""",FireTV 4K Stick 2018,2023-06-04 03:15:08,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2824,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":6370,""mediaOffsetMs"":3190},{""eventType"":""reposition"",""sessionOffsetMs"":6370,""mediaOffsetMs"":64856},{""eventType"":""playing"",""sessionOffsetMs"":6944,""mediaOffsetMs"":64856},{""eventType"":""paused"",""sessionOffsetMs"":2115541,""mediaOffsetMs"":2167858},{""eventType"":""stopped"",""sessionOffsetMs"":2132165,""mediaOffsetMs"":2167858}]"
Lil Jessie,All American: Season 1 - CLM 7,FireTV 4K Stick 2018,2023-06-04 03:15:04,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":5358,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":7264,""mediaOffsetMs"":1126},{""eventType"":""stopped"",""sessionOffsetMs"":8467,""mediaOffsetMs"":1885}]"
Lil Jessie,All American: Season 1 - CLM 7,FireTV 4K Stick 2018,2023-06-04 03:15:00,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1412,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3641,""mediaOffsetMs"":1133},{""eventType"":""stopped"",""sessionOffsetMs"":4976,""mediaOffsetMs"":1593}]"
Lil Jessie,Justice League Unlimited: Season 1_hook_02_16x9,FireTV 4K Stick 2018,2023-06-04 03:14:57,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1585,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3325,""mediaOffsetMs"":1539},{""eventType"":""stopped"",""sessionOffsetMs"":4838,""mediaOffsetMs"":1539}]"
Lil Jessie,All American: Season 1 - CLM 7,FireTV 4K Stick 2018,2023-06-04 03:14:56,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1329,""mediaOffsetMs"":0}]"
Lil Jessie,Trailer 2: Stranger Things 4,FireTV 4K Stick 2018,2023-06-04 03:14:55,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1291,""mediaOffsetMs"":0}]"
Lil Jessie,Funny People_hook_02_16x9,FireTV 4K Stick 2018,2023-06-04 03:14:54,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":28653},{""eventType"":""stopped"",""sessionOffsetMs"":1194,""mediaOffsetMs"":28653}]"
Lil Jessie,Trailer 2: Stranger Things 4,FireTV 4K Stick 2018,2023-06-04 03:14:48,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2447,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":7843,""mediaOffsetMs"":5263},{""eventType"":""stopped"",""sessionOffsetMs"":9205,""mediaOffsetMs"":5451}]"
Lil Jessie,Season 2 Informative Clip 2: Barbecue Showdown,FireTV 4K Stick 2018,2023-06-04 03:14:43,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1986,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":4138,""mediaOffsetMs"":1812},{""eventType"":""stopped"",""sessionOffsetMs"":6208,""mediaOffsetMs"":1812}]"
Lil Jessie,The Batman: Season 1_hook_02_16x9,FireTV 4K Stick 2018,2023-06-04 03:13:01,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1810,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":97816,""mediaOffsetMs"":95530}]"
Lil Jessie,Justice League: Season 1_hook_01_16x9,FireTV 4K Stick 2018,2023-06-04 03:12:45,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1567,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":15320,""mediaOffsetMs"":13325},{""eventType"":""stopped"",""sessionOffsetMs"":16939,""mediaOffsetMs"":13325}]"
Lil Jessie,Trailer: Missing,FireTV 4K Stick 2018,2023-06-04 03:12:44,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":917},{""eventType"":""stopped"",""sessionOffsetMs"":1765,""mediaOffsetMs"":917}]"
Lil Jessie,Justice League: Season 1_hook_01_16x9,FireTV 4K Stick 2018,2023-06-04 03:12:39,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1936,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":5072,""mediaOffsetMs"":2713},{""eventType"":""stopped"",""sessionOffsetMs"":6730,""mediaOffsetMs"":2713}]"
Lil Jessie,Trailer 2: Stranger Things 4,FireTV 4K Stick 2018,2023-06-04 03:12:38,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1802,""mediaOffsetMs"":0}]"
Lil Jessie,Funny People_hook_02_16x9,FireTV 4K Stick 2018,2023-06-04 03:12:04,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":302845,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":334620,""mediaOffsetMs"":31069},{""eventType"":""stopped"",""sessionOffsetMs"":334971,""mediaOffsetMs"":31623}]"
Lil Jessie,"Stranger Things: ""Chapter Eight: The Upside Down""",FireTV 4K Stick 2018,2023-06-04 01:27:19,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":5005},{""eventType"":""playing"",""sessionOffsetMs"":2460,""mediaOffsetMs"":5005},{""eventType"":""paused"",""sessionOffsetMs"":2681870,""mediaOffsetMs"":2684029},{""eventType"":""stopped"",""sessionOffsetMs"":2692998,""mediaOffsetMs"":2684029}]"
Lil Jessie,"Stranger Things: ""Chapter Seven: The Bathtub""",FireTV 4K Stick 2018,2023-06-04 00:47:19,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":5005},{""eventType"":""playing"",""sessionOffsetMs"":1920,""mediaOffsetMs"":5005},{""eventType"":""paused"",""sessionOffsetMs"":2400403,""mediaOffsetMs"":2402696},{""eventType"":""stopped"",""sessionOffsetMs"":2400916,""mediaOffsetMs"":2403338}]"
Lil Jessie,"Stranger Things: ""Chapter Six: The Monster""",FireTV 4K Stick 2018,2023-06-04 00:02:39,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":5005},{""eventType"":""playing"",""sessionOffsetMs"":1466,""mediaOffsetMs"":5005},{""eventType"":""paused"",""sessionOffsetMs"":2679921,""mediaOffsetMs"":2683011},{""eventType"":""stopped"",""sessionOffsetMs"":2680368,""mediaOffsetMs"":2683311}]"
Lil Jessie,"Stranger Things: ""Chapter Five: The Flea and the Acrobat""",FireTV 4K Stick 2018,2023-06-03 23:59:05,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":2846927},{""eventType"":""playing"",""sessionOffsetMs"":3403,""mediaOffsetMs"":2846927},{""eventType"":""paused"",""sessionOffsetMs"":215183,""mediaOffsetMs"":3058160},{""eventType"":""stopped"",""sessionOffsetMs"":215521,""mediaOffsetMs"":3058491}]"
Lil Jessie,"Stranger Things: ""Chapter Five: The Flea and the Acrobat""",FireTV 4K Stick 2018,2023-06-03 22:22:59,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":5005},{""eventType"":""playing"",""sessionOffsetMs"":1710,""mediaOffsetMs"":5005},{""eventType"":""paused"",""sessionOffsetMs"":2848044,""mediaOffsetMs"":2850658},{""eventType"":""stopped"",""sessionOffsetMs"":3152610,""mediaOffsetMs"":2850658}]"
Lil Jessie,"Stranger Things: ""Chapter Four: The Body""",FireTV 4K Stick 2018,2023-06-03 21:34:26,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":5005},{""eventType"":""playing"",""sessionOffsetMs"":1915,""mediaOffsetMs"":5005},{""eventType"":""paused"",""sessionOffsetMs"":6363,""mediaOffsetMs"":9012},{""eventType"":""playing"",""sessionOffsetMs"":15486,""mediaOffsetMs"":9012},{""eventType"":""paused"",""sessionOffsetMs"":2913169,""mediaOffsetMs"":2906915},{""eventType"":""stopped"",""sessionOffsetMs"":2913562,""mediaOffsetMs"":2907128}]"
Lil Jessie,"Stranger Things: ""Chapter Three: Holly, Jolly""",FireTV 4K Stick 2018,2023-06-03 20:44:40,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":5005},{""eventType"":""playing"",""sessionOffsetMs"":1830,""mediaOffsetMs"":5005},{""eventType"":""paused"",""sessionOffsetMs"":2986308,""mediaOffsetMs"":2989021},{""eventType"":""stopped"",""sessionOffsetMs"":2986723,""mediaOffsetMs"":2989523}]"
Lil Jessie,"Stranger Things: ""Chapter Two: The Weirdo on Maple Street""",FireTV 4K Stick 2018,2023-06-03 19:51:21,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":3795},{""eventType"":""playing"",""sessionOffsetMs"":2127,""mediaOffsetMs"":3795},{""eventType"":""playing"",""sessionOffsetMs"":3324,""mediaOffsetMs"":4992},{""eventType"":""playing"",""sessionOffsetMs"":3420,""mediaOffsetMs"":5005},{""eventType"":""paused"",""sessionOffsetMs"":3199105,""mediaOffsetMs"":3200239},{""eventType"":""stopped"",""sessionOffsetMs"":3200557,""mediaOffsetMs"":3200603}]"
Lil Jessie,"Stranger Things: ""Chapter One: The Vanishing of Will Byers""",FireTV 4K Stick 2018,2023-06-03 19:48:00,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":2592631},{""eventType"":""playing"",""sessionOffsetMs"":3211,""mediaOffsetMs"":2592631},{""eventType"":""paused"",""sessionOffsetMs"":201744,""mediaOffsetMs"":2790853},{""eventType"":""stopped"",""sessionOffsetMs"":202236,""mediaOffsetMs"":2791147}]"
Lil Jessie,"Stranger Things: ""Chapter One: The Vanishing of Will Byers""",FireTV 4K Stick 2018,2023-06-03 19:07:43,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":2275481},{""eventType"":""playing"",""sessionOffsetMs"":3676,""mediaOffsetMs"":2275481},{""eventType"":""paused"",""sessionOffsetMs"":323556,""mediaOffsetMs"":2594560},{""eventType"":""stopped"",""sessionOffsetMs"":628983,""mediaOffsetMs"":2594560}]"
Lil Jessie,Trailer 2: Stranger Things 4,FireTV 4K Stick 2018,2023-06-03 19:07:37,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1991,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":5094,""mediaOffsetMs"":2256},{""eventType"":""stopped"",""sessionOffsetMs"":6874,""mediaOffsetMs"":3122}]"
Lil Jessie,The Toys That Made Us: Season 3 TextInTrailer_Evidence,FireTV 4K Stick 2018,2023-06-03 19:07:33,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2062,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3469,""mediaOffsetMs"":1041},{""eventType"":""stopped"",""sessionOffsetMs"":5270,""mediaOffsetMs"":1041}]"
Lil Jessie,The Boss Baby_Manualhook_3_16x9,FireTV 4K Stick 2018,2023-06-03 19:07:32,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":146},{""eventType"":""stopped"",""sessionOffsetMs"":2411,""mediaOffsetMs"":146}]"
Lil Jessie,"The Toys That Made Us: Season 3: ""Teenage Mutant Ninja Turtles""",FireTV 4K Stick 2018,2023-06-03 19:07:07,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2964,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3515,""mediaOffsetMs"":425},{""eventType"":""playing"",""sessionOffsetMs"":21509,""mediaOffsetMs"":425},{""eventType"":""paused"",""sessionOffsetMs"":22740,""mediaOffsetMs"":1476},{""eventType"":""stopped"",""sessionOffsetMs"":24121,""mediaOffsetMs"":1855}]"
Lil Jessie,The Toys That Made Us: Season 3 TextInTrailer_Evidence,FireTV 4K Stick 2018,2023-06-03 19:07:04,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1793,""mediaOffsetMs"":0}]"
Lil Jessie,All American: Season 1 - CLM 7,FireTV 4K Stick 2018,2023-06-03 19:07:02,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2335,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2644,""mediaOffsetMs"":115},{""eventType"":""stopped"",""sessionOffsetMs"":3834,""mediaOffsetMs"":292}]"
Lil Jessie,Justice League: Season 1_hook_01_16x9,FireTV 4K Stick 2018,2023-06-03 19:07:01,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2020,""mediaOffsetMs"":0}]"
Lil Jessie,Season 1 Teaser: The Days,FireTV 4K Stick 2018,2023-06-03 19:06:35,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3850,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":15990,""mediaOffsetMs"":12012},{""eventType"":""playing"",""sessionOffsetMs"":19980,""mediaOffsetMs"":16016},{""eventType"":""playing"",""sessionOffsetMs"":23998,""mediaOffsetMs"":20020},{""eventType"":""paused"",""sessionOffsetMs"":25651,""mediaOffsetMs"":21033},{""eventType"":""stopped"",""sessionOffsetMs"":27348,""mediaOffsetMs"":21581}]"
Lil Jessie,"The Toys That Made Us: Season 3: ""Teenage Mutant Ninja Turtles""",FireTV 4K Stick 2018,2023-06-03 09:07:10,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":3628},{""eventType"":""playing"",""sessionOffsetMs"":2228,""mediaOffsetMs"":3628},{""eventType"":""paused"",""sessionOffsetMs"":6685,""mediaOffsetMs"":7647},{""eventType"":""stopped"",""sessionOffsetMs"":310697,""mediaOffsetMs"":7647}]"
Lil Jessie,"The Toys That Made Us: Season 3: ""Professional Wrestling""",FireTV 4K Stick 2018,2023-06-03 08:24:20,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":3628},{""eventType"":""playing"",""sessionOffsetMs"":1963,""mediaOffsetMs"":3628},{""eventType"":""paused"",""sessionOffsetMs"":2570595,""mediaOffsetMs"":2571744},{""eventType"":""stopped"",""sessionOffsetMs"":2571272,""mediaOffsetMs"":2572333}]"
Lil Jessie,"The Toys That Made Us: Season 3: ""My Little Pony""",FireTV 4K Stick 2018,2023-06-03 07:41:18,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":3628},{""eventType"":""playing"",""sessionOffsetMs"":1958,""mediaOffsetMs"":3628},{""eventType"":""paused"",""sessionOffsetMs"":2582444,""mediaOffsetMs"":2583659},{""eventType"":""stopped"",""sessionOffsetMs"":2582921,""mediaOffsetMs"":2584076}]"
Lil Jessie,"The Toys That Made Us: Season 3: ""Mighty Morphin Power Rangers""",FireTV 4K Stick 2018,2023-06-03 07:11:25,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2344,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":10981,""mediaOffsetMs"":8455},{""eventType"":""reposition"",""sessionOffsetMs"":43202,""mediaOffsetMs"":950000},{""eventType"":""playing"",""sessionOffsetMs"":44579,""mediaOffsetMs"":948781},{""eventType"":""paused"",""sessionOffsetMs"":1793901,""mediaOffsetMs"":2697773},{""eventType"":""stopped"",""sessionOffsetMs"":1794502,""mediaOffsetMs"":2698224}]"
Lil Jessie,The Toys That Made Us: Season 3 TextInTrailer_Evidence,FireTV 4K Stick 2018,2023-06-03 07:11:17,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":1084},{""eventType"":""playing"",""sessionOffsetMs"":8078,""mediaOffsetMs"":1084},{""eventType"":""paused"",""sessionOffsetMs"":9935,""mediaOffsetMs"":2377},{""eventType"":""stopped"",""sessionOffsetMs"":15508,""mediaOffsetMs"":2377}]"
Lil Jessie,The Toys That Made Us: Season 3 TextInTrailer_Evidence,FireTV 4K Stick 2018,2023-06-03 07:11:11,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2905,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":6471,""mediaOffsetMs"":2448},{""eventType"":""stopped"",""sessionOffsetMs"":7888,""mediaOffsetMs"":2963}]"
Lil Jessie,High Score: Season 1 PVS Clip 5,Apple iPhone SE 3rd Gen iPhone,2023-06-03 07:11:10,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":854,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1807,""mediaOffsetMs"":500}]"
Lil Jessie,Justice League Unlimited: Season 1_hook_02_16x9,FireTV 4K Stick 2018,2023-06-03 07:11:00,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1917,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":10305,""mediaOffsetMs"":7827},{""eventType"":""stopped"",""sessionOffsetMs"":12087,""mediaOffsetMs"":7827}]"
Lil Jessie,All American: Season 1 - CLM 7,FireTV 4K Stick 2018,2023-06-03 07:10:58,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2225,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2345,""mediaOffsetMs"":15},{""eventType"":""stopped"",""sessionOffsetMs"":3853,""mediaOffsetMs"":15}]"
Lil Jessie,All American: Season 1 - CLM 7,FireTV 4K Stick 2018,2023-06-03 07:10:46,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2307,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":5464,""mediaOffsetMs"":2830},{""eventType"":""stopped"",""sessionOffsetMs"":9437,""mediaOffsetMs"":2830}]"
Lil Jessie,Season 1 Cliffhanger Clip: FUBAR (OS),FireTV 4K Stick 2018,2023-06-03 07:10:44,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":7590510,""mediaOffsetMs"":0}]"
Lil Jessie,"The Toys That Made Us: Season 3: ""Mighty Morphin Power Rangers""",Apple iPhone SE 3rd Gen iPhone,2023-06-03 06:35:18,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":33},{""eventType"":""playing"",""sessionOffsetMs"":10183,""mediaOffsetMs"":33},{""eventType"":""paused"",""sessionOffsetMs"":30165,""mediaOffsetMs"":19501},{""eventType"":""playing"",""sessionOffsetMs"":35732,""mediaOffsetMs"":19501},{""eventType"":""playing"",""sessionOffsetMs"":46231,""mediaOffsetMs"":30000},{""eventType"":""playing"",""sessionOffsetMs"":56731,""mediaOffsetMs"":40500},{""eventType"":""paused"",""sessionOffsetMs"":1299523,""mediaOffsetMs"":1283501},{""eventType"":""playing"",""sessionOffsetMs"":1303430,""mediaOffsetMs"":1283501},{""eventType"":""paused"",""sessionOffsetMs"":1304095,""mediaOffsetMs"":1284299},{""eventType"":""stopped"",""sessionOffsetMs"":2158987,""mediaOffsetMs"":1284299}]"
